order_day_index,ship_delay_days,Ship Mode,Segment,State,Sub-Category,Sales,Quantity,Discount,Profit
259,4,Standard Class,Consumer,California,Paper,39.8409,3,0.2,1.2728
1070,4,Standard Class,Consumer,Texas,Binders,62.9348,2,0.2,-9.4577
1014,4,Standard Class,Consumer,California,Phones,321.7278,3,0.0,40.9583
1045,5,Standard Class,Consumer,California,Paper,0.836,3,0.0,8.8122
1026,4,Standard Class,Consumer,California,Paper,15.2478,2,0.0,0.1604
990,4,Standard Class,Consumer,Texas,Binders,39.7051,3,0.2,5.787
1011,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-4.2921
590,4,Standard Class,Consumer,California,Paper,184.0393,3,0.0,13.9869
1051,5,Standard Class,Consumer,California,Paper,34.9655,2,0.0,1.8403
356,4,Standard Class,Consumer,Texas,Binders,41.2011,3,0.7,-14.7333
1047,4,Standard Class,Consumer,California,Binders,32.6391,3,0.2,-7.0004
1012,4,Standard Class,Consumer,California,Binders,0.836,3,0.2,7.6408
1005,4,Standard Class,Consumer,California,Art,36.6806,2,0.2,-4.7812
1007,4,Standard Class,Consumer,California,Art,18.3268,2,0.2,8.0371
1068,5,Standard Class,Consumer,California,Paper,59.9629,3,0.0,12.4931
1062,4,Standard Class,Consumer,California,Paper,33.5754,3,0.2,18.209
1020,4,Standard Class,Consumer,California,Binders,55.9263,3,0.2,7.273
987,4,Standard Class,Consumer,California,Storage,20.4955,3,0.0,13.482
1027,4,Standard Class,Consumer,California,Paper,24.5514,3,0.0,5.2807
977,4,Standard Class,Consumer,California,Paper,43.357,3,0.0,23.5891
367,4,Standard Class,Consumer,California,Binders,14.2236,3,0.2,2.7189
357,4,Standard Class,Consumer,California,Phones,54.4093,3,0.0,13.5844
322,4,Standard Class,Consumer,California,Paper,41.7814,3,0.0,20.0269
1018,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,8.2134
1045,4,Standard Class,Consumer,California,Paper,46.9651,3,0.0,9.4097
1063,4,Standard Class,Consumer,California,Binders,14.373,2,0.2,3.7169
1045,4,Standard Class,Consumer,California,Binders,21.9018,2,0.2,6.0904
1093,4,Standard Class,Consumer,Texas,Binders,26.2104,3,0.2,0.1217
1070,5,Standard Class,Consumer,California,Paper,14.6458,2,0.0,6.2071
962,4,Standard Class,Consumer,California,Paper,35.7613,3,0.0,14.1455
1082,4,Standard Class,Consumer,California,Paper,0.836,3,0.0,11.1208
701,4,Standard Class,Consumer,California,Chairs,370.4332,3,0.2,-6.155
684,4,Standard Class,Consumer,California,Paper,0.836,3,0.2,-4.5207
1034,4,Standard Class,Consumer,Texas,Binders,49.4082,3,0.2,-44.2853
1067,4,Standard Class,Consumer,California,Paper,14.2755,3,0.0,-0.3707
1039,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,1.2496
1043,4,Standard Class,Consumer,California,Storage,34.2055,3,0.2,10.7211
1032,4,Standard Class,Consumer,California,Phones,175.4433,3,0.0,7.6911
1074,4,Standard Class,Consumer,California,Paper,27.0281,2,0.2,-2.8878
1069,5,Standard Class,Consumer,California,Paper,155.7513,3,0.0,6.2202
1090,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,4.2522
1015,4,Standard Class,Consumer,Pennsylvania,Binders,7.829,2,0.2,-17.4362
593,4,Standard Class,Consumer,California,Phones,71.2256,3,0.2,22.8446
1047,4,Standard Class,Consumer,Texas,Binders,22.7146,3,0.72,9.4708
1027,4,Standard Class,Consumer,California,Paper,22.2914,3,0.0,8.8701
331,4,Standard Class,Consumer,California,Paper,43.8742,3,0.0,11.6609
1007,4,Standard Class,Consumer,California,Paper,1.709,2,0.0,6.4889
700,5,Standard Class,Consumer,California,Paper,53.5637,3,0.0,2.1748
959,4,Standard Class,Consumer,California,Paper,36.4139,3,0.0,19.5279
993,4,Standard Class,Consumer,California,Paper,29.6205,3,0.0,3.6255
372,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.74,-4.3293
1043,4,Standard Class,Consumer,California,Storage,39.7219,3,0.0,19.7417
1069,4,Standard Class,Consumer,California,Binders,3.3288,2,0.2,4.4305
228,4,Standard Class,Consumer,California,Paper,33.1814,3,0.0,10.5901
1022,4,Standard Class,Consumer,California,Binders,56.7399,3,0.2,0.1454
1057,4,Standard Class,Consumer,California,Paper,50.9688,3,0.0,8.1181
315,4,Standard Class,Consumer,Texas,Binders,7.7721,2,0.2,-0.8556
1093,4,Standard Class,Consumer,California,Accessories,39.3985,3,0.2,15.8606
1017,2,Standard Class,Consumer,California,Binders,17.1311,2,0.2,5.1905
1071,4,Standard Class,Consumer,California,Phones,79.6048,3,0.2,6.2363
204,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,0.3195
414,4,Standard Class,Consumer,Texas,Binders,3.7608,2,0.2,-12.7117
1019,4,Standard Class,Consumer,Texas,Phones,127.4524,3,0.2,47.5938
263,4,Standard Class,Consumer,Texas,Binders,9.9129,2,0.75,-10.731
715,4,Standard Class,Consumer,California,Phones,138.6837,3,0.0,-0.5328
1062,4,Standard Class,Consumer,California,Phones,167.3437,3,0.2,48.5074
1093,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.7,-11.6756
1092,4,Standard Class,Consumer,California,Paper,29.4855,3,0.0,15.1847
1093,5,Standard Class,Consumer,California,Paper,15.2816,3,0.0,9.7273
1001,4,Standard Class,Consumer,Texas,Binders,0.836,3,0.2,-10.6768
282,4,Standard Class,Consumer,Texas,Binders,150.9021,3,0.2,2.7533
1063,4,Standard Class,Consumer,California,Paper,49.7176,3,0.0,5.6506
1015,4,Standard Class,Consumer,California,Paper,146.3332,3,0.0,4.5461
1043,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,9.1009
993,4,Standard Class,Consumer,Pennsylvania,Binders,74.8625,3,0.2,2.9055
1055,4,Standard Class,Consumer,California,Phones,299.2283,3,0.0,8.9011
1093,4,Standard Class,Consumer,California,Furnishings,17.6941,2,0.0,2.1874
360,4,Standard Class,Consumer,California,Paper,40.3962,2,0.0,10.6876
1016,4,Standard Class,Consumer,California,Binders,43.6122,3,0.2,3.8763
1022,4,Standard Class,Consumer,California,Chairs,300.7099,3,0.2,-4.6379
673,4,Standard Class,Consumer,California,Paper,35.9655,3,0.0,-11.2508
1070,4,Standard Class,Consumer,California,Paper,27.882,2,0.2,8.7788
679,5,Standard Class,Consumer,New York,Storage,14.196,3,0.0,14.1292
364,2,Standard Class,Consumer,California,Chairs,188.0757,3,0.2,60.302
1064,4,Standard Class,Consumer,California,Paper,18.8329,3,0.0,1.1437
1001,4,Standard Class,Consumer,Texas,Binders,48.5324,3,0.2,0.6512
630,4,Standard Class,Consumer,California,Paper,54.4498,3,0.0,6.7481
1001,4,Standard Class,Consumer,California,Paper,26.2217,3,0.0,13.8811
327,2,First Class,Consumer,California,Binders,22.5992,2,0.2,3.6215
1064,4,Standard Class,Consumer,California,Paper,22.5282,3,0.0,13.3086
372,4,Standard Class,Consumer,California,Paper,12.0933,3,0.2,12.4437
1093,4,Standard Class,Consumer,California,Paper,54.2154,3,0.0,17.6952
1019,4,Standard Class,Consumer,Texas,Binders,6.8264,3,0.2,-3.6175
1019,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-15.7375
275,4,Standard Class,Consumer,Texas,Binders,3.9524,2,0.7,-7.3622
1083,4,Standard Class,Consumer,Texas,Binders,5.4634,2,0.71,-9.9355
253,4,Standard Class,Consumer,Texas,Binders,37.2447,2,0.2,1.4041
295,4,Standard Class,Consumer,Texas,Binders,27.2491,3,0.74,6.0826
323,4,Standard Class,Consumer,California,Binders,7.6304,2,0.2,9.5123
1045,4,Standard Class,Consumer,California,Paper,83.322,3,0.0,11.2051
732,5,Standard Class,Consumer,New York,Furnishings,94.6848,3,0.0,20.4235
1075,4,Standard Class,Consumer,California,Paper,26.5292,3,0.0,26.2697
1053,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,-3.5385
1090,4,Standard Class,Consumer,Texas,Binders,11.0445,2,0.2,0.8478
249,4,Standard Class,Consumer,California,Phones,128.1956,3,0.0,10.7049
1025,4,Standard Class,Consumer,California,Paper,28.4136,3,0.0,7.9817
992,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,15.3123
617,4,Standard Class,Consumer,California,Paper,130.0619,3,0.0,17.9347
298,4,Standard Class,Consumer,California,Binders,65.0008,3,0.2,11.1594
1001,4,Standard Class,Consumer,Texas,Binders,20.9074,2,0.2,0.4081
669,5,Standard Class,Consumer,California,Phones,521.3944,3,0.0,83.5412
333,4,Standard Class,Consumer,California,Paper,6.8451,3,0.2,17.5776
933,4,Standard Class,Consumer,California,Art,34.6545,2,0.0,2.0818
1053,4,Standard Class,Consumer,California,Paper,104.3576,3,0.0,25.7534
1057,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-0.4669
1032,5,Standard Class,Consumer,California,Paper,9.4813,2,0.0,8.4255
1013,5,Standard Class,Consumer,California,Paper,54.3325,3,0.0,13.336
1070,4,Standard Class,Consumer,Texas,Binders,4.7464,2,0.2,1.779
987,4,Standard Class,Consumer,California,Phones,26.6601,3,0.0,13.2668
1093,2,Standard Class,Consumer,California,Phones,161.6902,3,0.0,5.0662
1077,4,Standard Class,Consumer,California,Paper,24.2931,2,0.2,0.412
1093,4,Standard Class,Consumer,California,Paper,46.3631,3,0.0,21.9772
299,4,Standard Class,Consumer,California,Phones,381.6693,3,0.0,32.5561
1049,4,Standard Class,Consumer,California,Binders,63.0849,3,0.2,9.8041
420,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-8.9907
1026,4,Standard Class,Consumer,California,Phones,324.1253,3,0.2,45.9248
274,4,Standard Class,Consumer,California,Binders,15.255,2,0.2,10.2774
1007,4,Standard Class,Consumer,Pennsylvania,Binders,29.1744,2,0.2,10.2607
1041,4,Standard Class,Consumer,California,Storage,34.8225,3,0.0,6.704
1029,4,Standard Class,Consumer,California,Art,44.1559,2,0.0,10.5313
257,4,Standard Class,Consumer,Texas,Binders,29.2274,3,0.2,-4.3915
1093,4,Standard Class,Consumer,California,Paper,28.3757,3,0.0,6.0012
991,4,Standard Class,Consumer,California,Storage,39.9556,3,0.0,7.7362
1047,4,Standard Class,Consumer,California,Binders,3.3205,2,0.2,7.2042
996,4,Standard Class,Consumer,Texas,Binders,11.2262,2,0.2,3.9874
338,4,Standard Class,Consumer,Texas,Binders,27.1839,3,0.7,-3.2028
1048,2,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,0.8788
221,4,Standard Class,Consumer,Texas,Binders,26.0716,2,0.2,0.7594
668,4,Standard Class,Consumer,California,Paper,28.7734,3,0.0,25.5788
1048,4,Standard Class,Consumer,California,Phones,99.5783,3,0.0,18.1668
400,2,First Class,Consumer,California,Binders,0.836,2,0.2,0.7282
977,4,Standard Class,Consumer,California,Paper,4.599,2,0.0,0.1875
1085,4,Standard Class,Consumer,Pennsylvania,Binders,0.836,2,0.2,-0.9125
999,4,Standard Class,Consumer,Pennsylvania,Binders,14.9474,3,0.2,-1.9937
346,2,Standard Class,Consumer,California,Binders,16.8437,2,0.2,13.4375
1041,4,Standard Class,Consumer,California,Paper,142.8676,3,0.0,24.8675
965,4,Standard Class,Consumer,California,Phones,36.8188,3,0.2,5.8388
1034,4,Standard Class,Consumer,California,Paper,36.2974,2,0.0,13.46
1015,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-15.716
1030,2,Standard Class,Consumer,Texas,Binders,8.6961,2,0.2,2.8574
1051,4,Standard Class,Consumer,Pennsylvania,Binders,3.3429,2,0.2,-7.4077
1050,4,Standard Class,Consumer,Texas,Binders,17.422,3,0.2,3.9518
982,4,Standard Class,Consumer,California,Paper,22.7523,3,0.0,12.5784
657,4,Standard Class,Consumer,California,Paper,139.3438,3,0.0,8.8834
984,4,Standard Class,Consumer,California,Paper,33.0036,3,0.0,2.1208
297,4,Standard Class,Consumer,Pennsylvania,Binders,43.7083,2,0.7,-1.0969
1038,2,Standard Class,Consumer,California,Binders,104.6844,2,0.2,13.2428
1013,4,Standard Class,Consumer,California,Paper,66.2903,3,0.0,24.9008
1093,4,Standard Class,Consumer,California,Phones,178.344,3,0.0,20.5557
637,4,Standard Class,Consumer,California,Chairs,365.8702,3,0.2,53.5535
1006,4,Standard Class,Consumer,California,Binders,10.6008,2,0.2,6.0532
999,4,Standard Class,Consumer,Texas,Binders,32.5918,2,0.2,10.4502
1016,4,Standard Class,Consumer,California,Binders,42.2925,3,0.2,2.1196
992,4,Standard Class,Consumer,Texas,Binders,17.7705,2,0.2,-1.503
1093,4,Standard Class,Consumer,California,Binders,17.673,2,0.2,6.3378
288,4,Standard Class,Consumer,California,Paper,192.7385,3,0.0,19.3509
556,4,Standard Class,Consumer,California,Paper,92.6431,3,0.0,13.5711
1075,4,Standard Class,Consumer,Texas,Binders,21.7452,2,0.2,-5.3152
1056,4,Standard Class,Consumer,California,Binders,24.8016,2,0.2,9.913
993,4,Standard Class,Consumer,California,Storage,71.8147,3,0.2,14.7806
1019,2,Standard Class,Consumer,California,Paper,55.7598,3,0.0,20.7233
1072,4,Standard Class,Consumer,California,Paper,38.6866,3,0.2,8.7348
982,4,Standard Class,Consumer,Pennsylvania,Binders,25.4874,2,0.2,6.5347
953,4,Standard Class,Consumer,California,Phones,381.6329,3,0.0,72.2137
1083,4,Standard Class,Consumer,Texas,Binders,42.8279,2,0.7,1.0665
1024,4,Standard Class,Consumer,California,Paper,54.1339,3,0.0,26.8015
1093,4,Standard Class,Consumer,California,Binders,14.1842,2,0.2,5.1547
1048,4,Standard Class,Consumer,California,Art,0.836,2,0.2,9.8178
1058,2,Standard Class,Consumer,California,Paper,205.8342,3,0.0,25.9525
1005,4,Standard Class,Consumer,Texas,Binders,5.4157,3,0.2,-6.9457
1035,4,Standard Class,Consumer,California,Phones,25.013,3,0.2,9.98
436,4,Standard Class,Consumer,Texas,Binders,26.1622,2,0.71,-5.9683
295,4,Standard Class,Consumer,Texas,Binders,7.4559,3,0.2,-3.4263
1019,4,Standard Class,Consumer,California,Art,25.7097,2,0.2,-2.6546
1051,4,Standard Class,Consumer,California,Binders,36.8325,2,0.2,12.5902
1013,4,Standard Class,Consumer,California,Binders,19.9079,3,0.2,14.2437
1055,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,0.5369
994,4,Standard Class,Consumer,California,Chairs,390.5827,3,0.2,48.6931
992,4,Standard Class,Consumer,California,Binders,69.8605,3,0.2,1.4822
668,4,Standard Class,Consumer,California,Paper,9.1481,3,0.0,18.204
1043,4,Standard Class,Consumer,California,Paper,1.4512,3,0.0,8.8177
1026,4,Standard Class,Consumer,California,Paper,19.025,3,0.0,14.9366
385,4,Standard Class,Consumer,California,Binders,42.4057,3,0.2,9.0057
314,4,Standard Class,Consumer,Texas,Binders,37.7666,2,0.73,-6.0122
1058,4,Standard Class,Consumer,California,Binders,32.5999,2,0.2,15.1299
1062,4,Standard Class,Consumer,California,Phones,200.2486,3,0.0,54.2871
663,4,Standard Class,Consumer,California,Paper,44.4111,3,0.0,14.6299
1059,4,Standard Class,Consumer,California,Binders,60.35,3,0.2,-5.8709
1023,4,Standard Class,Consumer,California,Binders,17.0021,2,0.2,2.8327
1054,4,Standard Class,Consumer,Texas,Binders,309.1773,3,0.71,-48.7328
1063,4,Standard Class,Consumer,California,Paper,27.4629,2,0.2,6.8099
612,4,Standard Class,Consumer,California,Phones,336.7547,3,0.0,73.3108
1015,4,Standard Class,Consumer,California,Phones,110.0997,3,0.2,4.6761
1014,4,Standard Class,Consumer,California,Binders,0.836,2,0.2,0.1466
353,2,Standard Class,Consumer,California,Paper,15.3439,3,0.0,11.0482
978,4,Standard Class,Consumer,California,Art,6.1919,2,0.0,8.786
286,2,First Class,Consumer,California,Chairs,220.5823,3,0.2,-3.1147
1065,4,Standard Class,Consumer,California,Binders,21.284,3,0.2,4.6028
376,4,Standard Class,Consumer,California,Paper,15.1691,3,0.0,23.6236
1024,4,Standard Class,Consumer,California,Binders,22.854,2,0.2,5.3793
269,2,First Class,Consumer,Texas,Binders,0.836,2,0.2,6.4328
350,4,Standard Class,Consumer,California,Chairs,330.9977,3,0.2,-8.8845
1037,4,Standard Class,Consumer,California,Paper,47.2031,2,0.0,4.9536
959,4,Standard Class,Consumer,Texas,Binders,20.8733,2,0.2,-4.3972
361,4,Standard Class,Consumer,California,Phones,182.85,3,0.0,80.0823
1093,4,Standard Class,Consumer,California,Paper,35.455,2,0.2,7.19
1047,4,Standard Class,Consumer,California,Phones,306.5035,3,0.0,111.8093
1050,4,Standard Class,Consumer,California,Phones,123.4804,3,0.2,87.4765
1009,4,Standard Class,Consumer,California,Paper,7.0468,3,0.0,8.6924
1038,4,Standard Class,Consumer,California,Binders,23.3637,2,0.2,1.2518
995,4,Standard Class,Consumer,California,Paper,16.5118,3,0.0,9.1217
352,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.71,-20.2982
704,4,Standard Class,Consumer,California,Furnishings,60.9102,3,0.2,0.3395
1054,4,Standard Class,Consumer,California,Paper,10.4401,3,0.0,19.2728
1039,4,Standard Class,Consumer,Texas,Binders,25.9549,2,0.71,-9.2779
748,5,Standard Class,Consumer,California,Paper,6.377,3,0.0,0.8431
1013,4,Standard Class,Consumer,California,Storage,32.9625,3,0.2,7.4622
1004,2,Standard Class,Consumer,California,Binders,50.8888,3,0.2,7.6304
1036,4,Standard Class,Consumer,California,Paper,105.8452,3,0.0,13.1334
356,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.7,-13.8657
984,4,Standard Class,Consumer,California,Paper,0.836,3,0.0,9.6312
1067,5,Standard Class,Consumer,California,Paper,23.3115,3,0.0,16.2266
1008,2,Standard Class,Consumer,California,Binders,0.836,2,0.2,-0.1255
1057,4,Standard Class,Consumer,California,Binders,20.2654,2,0.2,1.8388
982,2,Standard Class,Consumer,California,Binders,29.8967,3,0.2,12.8564
966,4,Standard Class,Consumer,Texas,Chairs,230.397,3,0.2,29.4705
1078,4,Standard Class,Consumer,Texas,Binders,22.3948,2,0.2,0.4212
964,4,Standard Class,Consumer,California,Paper,92.7786,3,0.0,5.344
1028,4,Standard Class,Consumer,California,Paper,14.0748,2,0.0,5.1002
677,4,Standard Class,Consumer,California,Phones,87.0816,3,0.2,32.1056
277,4,Standard Class,Consumer,California,Chairs,150.2948,3,0.2,6.2291
1063,4,Standard Class,Consumer,Texas,Binders,63.8298,2,0.2,-1.9756
1010,4,Standard Class,Consumer,California,Paper,43.3705,2,0.0,3.4682
1043,4,Standard Class,Consumer,Texas,Binders,20.9362,2,0.72,-8.674
1059,4,Standard Class,Consumer,Texas,Binders,40.0187,2,0.2,2.708
1076,4,Standard Class,Consumer,Pennsylvania,Binders,34.8989,2,0.2,10.8226
371,4,Standard Class,Consumer,California,Binders,28.4242,3,0.2,1.686
1010,5,Standard Class,Consumer,California,Paper,15.2092,2,0.0,-4.5607
312,4,Standard Class,Consumer,Texas,Binders,7.1174,2,0.2,-6.8765
1093,4,Standard Class,Consumer,Texas,Binders,0.836,2,0.2,-0.6208
995,4,Standard Class,Consumer,California,Paper,22.8377,3,0.0,9.6196
250,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,17.0452
1027,4,Standard Class,Consumer,California,Paper,44.9487,3,0.0,18.1544
608,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,2.2077
989,2,Second Class,Consumer,California,Paper,120.4627,3,0.0,6.8602
1041,5,Standard Class,Consumer,California,Paper,41.9755,3,0.0,5.6466
1015,4,Standard Class,Consumer,California,Phones,139.0572,3,0.0,7.0289
1036,4,Standard Class,Consumer,California,Paper,49.471,3,0.0,22.9593
207,4,Standard Class,Consumer,Texas,Binders,3.3431,2,0.72,-5.7282
249,4,Standard Class,Consumer,California,Binders,12.4627,2,0.2,14.1549
1042,4,Standard Class,Consumer,California,Binders,0.836,3,0.2,9.5022
669,5,Standard Class,Consumer,California,Storage,22.4191,3,0.0,19.8802
291,4,Standard Class,Consumer,California,Binders,55.5428,2,0.2,7.2161
1033,4,Standard Class,Consumer,California,Storage,0.836,3,0.0,6.6925
389,4,Standard Class,Consumer,Texas,Binders,15.0185,2,0.2,6.7938
312,4,Standard Class,Consumer,Texas,Binders,266.6735,3,0.69,-113.9115
979,4,Standard Class,Consumer,Texas,Binders,31.6586,3,0.2,-5.6812
259,4,Standard Class,Consumer,California,Paper,37.6075,2,0.2,-2.7129
722,5,Standard Class,Consumer,California,Paper,141.3461,3,0.0,14.8938
1019,2,Standard Class,Consumer,California,Chairs,326.2327,3,0.2,-40.9767
1014,4,Standard Class,Consumer,California,Paper,15.0,2,0.0,5.2438
1046,4,Standard Class,Consumer,California,Phones,413.3341,3,0.0,31.7396
1045,4,Standard Class,Consumer,Texas,Binders,7.0297,3,0.2,0.7003
654,5,Standard Class,Consumer,California,Paper,121.3841,3,0.0,72.4753
1077,4,Standard Class,Consumer,California,Paper,68.6934,3,0.2,1.2598
1035,4,Standard Class,Consumer,California,Paper,26.517,3,0.0,14.915
661,4,Standard Class,Consumer,California,Paper,36.924,3,0.0,9.0022
1038,4,Standard Class,Consumer,California,Furnishings,34.1416,3,0.0,10.744
1005,4,Standard Class,Consumer,California,Phones,136.8468,3,0.0,10.7199
999,4,Standard Class,Consumer,California,Chairs,345.8766,3,0.2,126.0874
1054,4,Standard Class,Consumer,California,Paper,30.7368,3,0.2,-8.9813
994,4,Standard Class,Consumer,Pennsylvania,Binders,40.2843,3,0.2,0.7527
1032,4,Standard Class,Consumer,Texas,Binders,0.9604,2,0.2,-9.4438
600,5,Standard Class,Consumer,California,Paper,19.1537,3,0.0,3.3299
327,2,Standard Class,Consumer,California,Chairs,126.1784,3,0.2,23.1433
1037,4,Standard Class,Consumer,Pennsylvania,Binders,68.8543,3,0.2,0.7051
1083,4,Standard Class,Consumer,Pennsylvania,Binders,25.1809,2,0.72,-3.9493
309,4,Standard Class,Consumer,California,Paper,42.0771,3,0.2,-2.5706
1010,4,Standard Class,Consumer,California,Paper,23.4701,3,0.0,7.3249
1040,4,Standard Class,Consumer,California,Paper,88.4807,3,0.2,21.3288
1093,4,Standard Class,Consumer,California,Paper,0.836,3,0.0,14.9537
1015,4,Standard Class,Consumer,California,Paper,31.3302,3,0.0,9.9603
920,4,Standard Class,Consumer,California,Paper,10.0462,2,0.0,-2.3235
1015,4,Standard Class,Consumer,Texas,Binders,16.7158,3,0.2,8.603
768,4,Standard Class,Consumer,California,Storage,98.9425,3,0.0,20.7211
383,4,Standard Class,Consumer,California,Paper,45.9808,3,0.0,-0.6157
1042,4,Standard Class,Consumer,Texas,Binders,31.8679,2,0.2,11.4976
396,4,Standard Class,Consumer,California,Paper,55.1315,3,0.2,5.0972
1063,4,Standard Class,Consumer,California,Binders,31.02,2,0.2,0.304
1089,5,Standard Class,Consumer,California,Paper,10.8498,3,0.0,15.7048
1025,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,7.5357
240,4,Standard Class,Consumer,California,Binders,24.3102,2,0.2,4.5323
1087,4,Standard Class,Consumer,California,Paper,23.8787,3,0.0,2.4178
710,4,Standard Class,Consumer,California,Phones,320.0329,3,0.2,60.8103
998,4,Standard Class,Consumer,California,Paper,22.4627,3,0.0,12.8061
327,4,Standard Class,Consumer,California,Binders,33.96,2,0.2,6.487
663,5,Standard Class,Consumer,California,Paper,45.4431,3,0.0,16.2349
1010,4,Standard Class,Consumer,California,Paper,68.4995,3,0.0,11.9495
1057,4,Standard Class,Consumer,Texas,Binders,28.8141,2,0.2,-0.463
337,4,Standard Class,Consumer,Texas,Chairs,42.4764,3,0.2,-19.7053
1043,4,Standard Class,Consumer,California,Paper,13.8048,3,0.0,12.2612
306,4,Standard Class,Consumer,California,Paper,27.4445,2,0.0,21.3396
1023,4,Standard Class,Consumer,California,Paper,0.836,2,0.2,5.8397
1029,4,Standard Class,Consumer,California,Paper,89.0755,3,0.0,9.1457
1040,4,Standard Class,Consumer,California,Storage,24.6235,3,0.2,14.4524
323,2,Standard Class,Consumer,Texas,Binders,22.8495,2,0.2,1.2786
669,4,Standard Class,Consumer,Texas,Phones,22.3594,3,0.2,-31.3236
212,4,Standard Class,Consumer,California,Binders,4.2732,2,0.2,4.3506
1093,4,Standard Class,Consumer,Texas,Binders,9.0595,2,0.72,-11.8585
381,4,Standard Class,Consumer,Texas,Binders,16.0174,2,0.2,5.068
1051,4,Standard Class,Consumer,California,Binders,24.2921,2,0.2,-1.054
1035,4,Standard Class,Consumer,California,Paper,25.9565,3,0.0,13.2557
1093,4,Standard Class,Consumer,California,Paper,15.7479,2,0.2,0.9711
1006,4,Standard Class,Consumer,California,Paper,23.1115,3,0.0,18.8771
739,4,Standard Class,Consumer,California,Paper,61.6282,3,0.0,23.2057
1009,4,Standard Class,Consumer,California,Paper,0.836,2,0.0,4.8783
1042,4,Standard Class,Consumer,Texas,Binders,26.7525,2,0.2,8.0091
319,4,Standard Class,Consumer,Texas,Binders,20.3471,2,0.7,-3.6856
969,4,Standard Class,Consumer,California,Paper,12.7614,2,0.0,9.46
1073,4,Standard Class,Consumer,Texas,Binders,15.6906,2,0.2,0.7476
