order_day_index,ship_delay_days,Ship Mode,Segment,State,Sub-Category,Sales,Quantity,Discount,Profit
1029,4,Standard Class,Consumer,California,Phones,302.376,3,0.2,22.6782
720,3,First Class,Consumer,Ohio,Fasteners,5.584,2,0.2,1.8148
720,3,First Class,Consumer,Ohio,Paper,22.704,6,0.2,8.2302
720,3,First Class,Consumer,Ohio,Binders,19.776,4,0.7,-13.8432
720,3,First Class,Consumer,Ohio,Furnishings,72.704,4,0.2,19.0848
720,3,First Class,Consumer,Ohio,Machines,479.988,4,0.7,-383.9904
720,3,First Class,Consumer,Ohio,Art,27.168,2,0.2,2.7168
583,7,Standard Class,Corporate,Michigan,Art,2.2,1,0.0,0.968
583,7,Standard Class,Corporate,Michigan,Tables,622.45,5,0.0,136.939
583,7,Standard Class,Corporate,Michigan,Storage,21.98,1,0.0,0.2198
421,4,Standard Class,Consumer,Tennessee,Chairs,161.568,2,0.2,-28.2744
421,4,Standard Class,Consumer,Tennessee,Chairs,389.696,8,0.2,43.8408
253,4,Standard Class,Corporate,North Carolina,Binders,18.648,7,0.7,-12.432
883,5,Second Class,Consumer,Illinois,Paper,25.92,5,0.2,9.396
883,5,Second Class,Consumer,Illinois,Furnishings,419.68,5,0.6,-356.728
883,5,Second Class,Consumer,Illinois,Furnishings,11.688,3,0.6,-4.6752
883,5,Second Class,Consumer,Illinois,Phones,31.984,2,0.2,11.1944
883,5,Second Class,Consumer,Illinois,Tables,177.225,5,0.5,-120.513
883,5,Second Class,Consumer,Illinois,Furnishings,4.044,3,0.6,-2.8308
883,5,Second Class,Consumer,Illinois,Art,7.408,2,0.2,1.2038
149,5,Second Class,Home Office,Minnesota,Chairs,2001.86,7,0.0,580.5394
149,5,Second Class,Home Office,Minnesota,Storage,166.72,2,0.0,41.68
149,5,Second Class,Home Office,Minnesota,Paper,47.88,6,0.0,23.94
149,5,Second Class,Home Office,Minnesota,Appliances,1503.25,5,0.0,496.0725
149,5,Second Class,Home Office,Minnesota,Paper,25.92,4,0.0,12.4416
1072,5,Second Class,Consumer,California,Chairs,321.568,2,0.2,28.1372
982,6,Standard Class,Consumer,California,Paper,7.61,1,0.0,3.5767
982,6,Standard Class,Consumer,California,Accessories,3347.37,13,0.0,636.0003
1072,3,First Class,Consumer,New York,Storage,80.58,6,0.0,22.5624
1072,3,First Class,Consumer,New York,Envelopes,361.92,4,0.0,162.864
694,6,Standard Class,Corporate,Illinois,Furnishings,12.132,9,0.6,-8.4924
694,6,Standard Class,Corporate,Illinois,Storage,82.368,2,0.2,-19.5624
694,6,Standard Class,Corporate,Illinois,Storage,53.92,5,0.2,4.044
694,6,Standard Class,Corporate,Illinois,Phones,647.904,6,0.2,56.6916
259,2,Second Class,Corporate,Texas,Machines,3059.982,3,0.4,-509.997
259,2,Second Class,Corporate,Texas,Machines,2519.958,7,0.4,-251.9958
885,7,Standard Class,Consumer,Illinois,Phones,328.224,4,0.2,28.7196
676,5,Standard Class,Consumer,California,Accessories,79.9,2,0.0,35.156
749,6,Standard Class,Consumer,New Jersey,Fasteners,7.56,6,0.0,0.3024
573,1,First Class,Consumer,California,Accessories,209.93,7,0.0,92.3692
573,1,First Class,Consumer,California,Furnishings,5.28,3,0.0,2.3232
573,1,First Class,Consumer,California,Binders,10.92,3,0.2,4.095
631,2,Second Class,Consumer,Texas,Binders,2.08,5,0.8,-3.432
631,2,Second Class,Consumer,Texas,Phones,1114.4,7,0.2,376.11
668,4,Standard Class,Consumer,California,Tables,1038.84,5,0.2,51.942
631,6,Standard Class,Consumer,Oregon,Paper,141.76,5,0.2,47.844
631,6,Standard Class,Consumer,Oregon,Accessories,239.8,5,0.2,47.96
631,6,Standard Class,Consumer,Oregon,Paper,31.104,6,0.2,10.8864
1080,2,Second Class,Corporate,Florida,Binders,254.058,7,0.7,-169.372
1080,2,Second Class,Corporate,Florida,Appliances,194.528,2,0.2,24.316
1080,2,Second Class,Corporate,Florida,Supplies,961.48,5,0.2,-204.3145
1052,4,Second Class,Home Office,Ohio,Fasteners,19.096,7,0.2,6.6836
1052,4,Second Class,Home Office,Ohio,Labels,18.496,8,0.2,6.2424
1052,4,Second Class,Home Office,Ohio,Accessories,255.984,2,0.2,54.3966
1052,4,Second Class,Home Office,Ohio,Bookcases,86.97,3,0.5,-48.7032
357,2,First Class,Corporate,Colorado,Furnishings,300.416,8,0.2,78.8592
357,2,First Class,Corporate,Colorado,Chairs,230.352,3,0.2,20.1558
357,2,First Class,Corporate,Colorado,Furnishings,218.352,3,0.2,-24.5646
357,2,First Class,Corporate,Colorado,Binders,78.6,5,0.7,-62.88
357,2,First Class,Corporate,Colorado,Fasteners,27.552,3,0.2,9.2988
1029,6,Standard Class,Corporate,New Jersey,Paper,32.4,5,0.0,15.552
1029,6,Standard Class,Corporate,New Jersey,Storage,1082.48,8,0.0,10.8248
1029,6,Standard Class,Corporate,New Jersey,Paper,56.91,3,0.0,27.3168
1029,6,Standard Class,Corporate,New Jersey,Furnishings,77.6,4,0.0,38.024
1029,6,Standard Class,Corporate,New Jersey,Binders,14.28,1,0.0,6.5688
486,5,Second Class,Corporate,New York,Furnishings,26.8,2,0.0,12.864
361,5,Standard Class,Corporate,Michigan,Art,9.84,3,0.0,2.8536
149,5,Standard Class,Home Office,New Jersey,Binders,45.48,3,0.0,20.9208
149,5,Standard Class,Home Office,New Jersey,Art,289.2,6,0.0,83.868
983,2,Second Class,Corporate,Colorado,Furnishings,15.136,4,0.2,3.5948
983,2,Second Class,Corporate,Colorado,Chairs,466.768,2,0.2,52.5114
983,2,Second Class,Corporate,Colorado,Furnishings,15.232,1,0.2,1.7136
983,2,Second Class,Corporate,Colorado,Labels,6.264,3,0.2,2.0358
267,6,Standard Class,Corporate,New Jersey,Furnishings,87.54,3,0.0,37.6422
218,7,Standard Class,Corporate,Florida,Phones,178.384,2,0.2,22.298
218,7,Standard Class,Corporate,Florida,Paper,15.552,3,0.2,5.4432
359,2,First Class,Corporate,Pennsylvania,Art,99.136,4,0.2,8.6744
305,5,Standard Class,Home Office,New York,Chairs,135.882,1,0.1,24.1568
305,5,Standard Class,Home Office,New York,Machines,3991.98,2,0.0,1995.99
305,5,Standard Class,Home Office,New York,Phones,275.94,6,0.0,80.0226
305,5,Standard Class,Home Office,New York,Accessories,360.0,4,0.0,129.6
305,5,Standard Class,Home Office,New York,Storage,43.57,1,0.0,13.071
259,5,Standard Class,Corporate,California,Fasteners,7.16,2,0.0,3.58
841,4,Standard Class,Corporate,California,Binders,251.52,6,0.2,81.744
841,4,Standard Class,Corporate,California,Accessories,99.99,1,0.0,34.9965
970,2,First Class,Consumer,Pennsylvania,Phones,290.898,3,0.4,-67.8762
970,2,First Class,Consumer,Pennsylvania,Storage,54.224,2,0.2,3.389
970,2,First Class,Consumer,Pennsylvania,Chairs,786.744,4,0.3,-258.5016
970,2,First Class,Consumer,Pennsylvania,Labels,100.24,10,0.2,33.831
970,2,First Class,Consumer,Pennsylvania,Binders,37.764,6,0.7,-27.6936
843,4,Second Class,Consumer,Pennsylvania,Phones,82.8,2,0.4,-20.7
843,4,Second Class,Consumer,Pennsylvania,Binders,20.724,2,0.7,-13.816
843,4,Second Class,Consumer,Pennsylvania,Binders,4.896,3,0.7,-3.4272
606,3,Second Class,Consumer,California,Binders,4.752,1,0.2,1.6038
606,3,Second Class,Consumer,California,Copiers,959.984,2,0.2,335.9944
606,3,Second Class,Consumer,California,Binders,14.368,4,0.2,4.49
190,5,Standard Class,Corporate,California,Binders,7.712,2,0.2,2.7956
190,5,Standard Class,Corporate,California,Tables,698.352,3,0.2,-17.4588
535,4,Second Class,Consumer,Utah,Fasteners,4.96,4,0.0,2.3312
100,4,Second Class,Corporate,Pennsylvania,Art,17.856,4,0.2,1.116
100,4,Second Class,Corporate,Pennsylvania,Binders,509.97,10,0.7,-407.976
100,4,Second Class,Corporate,Pennsylvania,Fasteners,30.992,13,0.2,10.0724
100,4,Second Class,Corporate,Pennsylvania,Phones,71.928,12,0.4,8.3916
716,4,Standard Class,Consumer,Texas,Storage,88.8,4,0.2,-2.22
972,2,First Class,Home Office,New York,Accessories,6.79,1,0.0,2.3086
972,2,First Class,Home Office,New York,Paper,24.56,2,0.0,11.5432
972,2,First Class,Home Office,New York,Binders,3.048,1,0.2,1.0668
972,2,First Class,Home Office,New York,Paper,49.12,4,0.0,23.0864
972,2,First Class,Home Office,New York,Binders,4355.168,4,0.2,1415.4296
826,5,Standard Class,Consumer,New York,Bookcases,388.704,6,0.2,-4.8588
826,5,Standard Class,Consumer,New York,Envelopes,8.26,2,0.0,3.7996
826,5,Standard Class,Consumer,New York,Art,17.04,4,0.0,6.9864
826,5,Standard Class,Consumer,New York,Paper,34.4,5,0.0,15.824
841,5,Standard Class,Corporate,North Carolina,Paper,36.24,5,0.2,11.325
264,5,Standard Class,Consumer,California,Storage,211.96,4,0.0,8.4784
1022,0,Same Day,Corporate,Connecticut,Binders,23.2,4,0.0,10.44
1022,0,Same Day,Corporate,Connecticut,Supplies,7.36,2,0.0,0.1472
1022,0,Same Day,Corporate,Connecticut,Storage,104.79,7,0.0,29.3412
1022,0,Same Day,Corporate,Connecticut,Bookcases,1043.92,4,0.0,271.4192
201,4,Standard Class,Consumer,Arizona,Binders,8.16,5,0.7,-5.712
201,4,Standard Class,Consumer,Arizona,Accessories,1023.936,8,0.2,179.1888
201,4,Standard Class,Consumer,Arizona,Art,9.24,1,0.2,0.924
201,4,Standard Class,Consumer,Arizona,Accessories,479.04,10,0.2,-29.94
999,3,First Class,Corporate,Illinois,Paper,99.136,4,0.2,30.98
480,7,Standard Class,Consumer,Texas,Appliances,8.652,3,0.8,-20.3322
480,7,Standard Class,Consumer,Texas,Storage,23.832,3,0.2,2.6811
480,7,Standard Class,Consumer,Texas,Binders,12.176,4,0.8,-18.8728
1029,1,First Class,Corporate,California,Paper,50.96,7,0.0,25.48
1029,1,First Class,Corporate,California,Binders,49.536,3,0.2,17.3376
539,3,Second Class,Corporate,Michigan,Accessories,41.9,2,0.0,8.799
693,5,Standard Class,Consumer,Florida,Tables,375.4575,3,0.45,-157.0095
693,5,Standard Class,Consumer,Florida,Accessories,83.976,3,0.2,-1.0497
699,4,Standard Class,Corporate,Pennsylvania,Machines,482.34,4,0.7,-337.638
699,4,Standard Class,Corporate,Pennsylvania,Furnishings,2.96,1,0.2,0.777
325,2,First Class,Consumer,Ohio,Art,2.624,1,0.2,0.4264
261,2,Second Class,Consumer,Washington,Phones,246.384,2,0.2,27.7182
261,2,Second Class,Consumer,Washington,Copiers,1799.97,3,0.0,701.9883
155,3,Second Class,Corporate,Illinois,Binders,12.462,3,0.8,-20.5623
666,4,Standard Class,Home Office,Michigan,Supplies,70.12,4,0.0,21.036
979,2,Second Class,Consumer,Texas,Storage,35.952,3,0.2,3.5952
979,2,Second Class,Consumer,Texas,Bookcases,2396.2656,4,0.32,-317.1528
979,2,Second Class,Consumer,Texas,Storage,131.136,4,0.2,-32.784
979,2,Second Class,Consumer,Texas,Accessories,57.584,2,0.2,0.7198
355,2,First Class,Consumer,Florida,Paper,9.568,2,0.2,3.4684
103,4,Standard Class,Corporate,North Carolina,Art,39.072,6,0.2,9.768
832,4,Standard Class,Consumer,California,Chairs,383.8,5,0.2,38.38
170,3,First Class,Consumer,Colorado,Accessories,196.752,6,0.2,56.5662
252,1,First Class,Home Office,New York,Machines,69.99,1,0.0,30.0957
833,6,Standard Class,Home Office,North Carolina,Binders,189.588,2,0.7,-145.3508
833,6,Standard Class,Home Office,North Carolina,Accessories,408.744,7,0.2,76.6395
833,6,Standard Class,Home Office,North Carolina,Accessories,291.96,5,0.2,54.7425
833,6,Standard Class,Home Office,North Carolina,Storage,4.768,2,0.2,-0.7748
885,1,First Class,Consumer,Massachusetts,Storage,714.3,5,0.0,207.147
350,6,Standard Class,Consumer,Florida,Binders,4.812,2,0.7,-3.6892
350,6,Standard Class,Consumer,Florida,Accessories,247.8,5,0.2,-18.585
891,2,Second Class,Home Office,Illinois,Machines,1007.979,3,0.3,43.1991
891,2,Second Class,Home Office,Illinois,Paper,313.488,7,0.2,113.6394
976,2,Second Class,Consumer,Michigan,Furnishings,12.22,1,0.0,3.666
976,2,Second Class,Consumer,Michigan,Storage,194.94,3,0.0,23.3928
976,2,Second Class,Consumer,Michigan,Storage,70.95,3,0.0,20.5755
976,2,Second Class,Consumer,Michigan,Paper,91.36,4,0.0,42.0256
976,2,Second Class,Consumer,Michigan,Chairs,242.94,3,0.0,29.1528
976,2,Second Class,Consumer,Michigan,Labels,22.05,7,0.0,10.584
819,2,Second Class,Consumer,New York,Art,59.52,3,0.0,15.4752
819,2,Second Class,Consumer,New York,Storage,161.94,3,0.0,9.7164
819,2,Second Class,Consumer,New York,Art,263.88,6,0.0,71.2476
819,2,Second Class,Consumer,New York,Art,30.48,3,0.0,7.9248
819,2,Second Class,Consumer,New York,Art,9.84,3,0.0,2.8536
819,2,Second Class,Consumer,New York,Phones,35.12,4,0.0,9.1312
1075,4,Standard Class,Corporate,Oklahoma,Accessories,63.88,4,0.0,24.9132
40,6,Standard Class,Consumer,California,Chairs,129.568,2,0.2,-24.294
997,5,Standard Class,Consumer,Illinois,Chairs,747.558,3,0.3,-96.1146
997,5,Standard Class,Consumer,Illinois,Envelopes,8.928,2,0.2,3.348
711,7,Standard Class,Consumer,Washington,Appliances,103.92,4,0.0,36.372
711,7,Standard Class,Consumer,Washington,Accessories,899.91,9,0.0,377.9622
711,7,Standard Class,Consumer,Washington,Binders,51.312,3,0.2,18.6006
840,7,Standard Class,Home Office,Arizona,Furnishings,23.56,5,0.2,7.068
840,7,Standard Class,Home Office,Arizona,Tables,1272.63,6,0.5,-814.4832
840,7,Standard Class,Home Office,Arizona,Binders,28.485,5,0.7,-20.889
840,7,Standard Class,Home Office,Arizona,Supplies,185.376,2,0.2,-34.758
840,7,Standard Class,Home Office,Arizona,Appliances,78.272,2,0.2,5.8704
379,7,Standard Class,Home Office,Illinois,Furnishings,254.744,7,0.6,-312.0614
1078,4,Second Class,Consumer,Illinois,Binders,4.788,3,0.8,-7.9002
716,4,Standard Class,Corporate,New York,Paper,55.48,1,0.0,26.6304
310,2,Second Class,Consumer,California,Storage,340.92,3,0.0,3.4092
310,2,Second Class,Consumer,California,Bookcases,222.666,2,0.15,10.4784
